Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	5.256794452667236	-380.24023	0.0	-380.24023	-380.24023	1000.0	964.36346	0.0	964.36346	964.36346	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.9479	38.586746	8.726243	-121.20154	-55.100838	37.460304	8.177985	-136.04718	0.14162801	0.36296457	1.3241199	-1.1521711	55.242462	37.461845	136.5661	-8.110743	55.33747	37.321365	136.5661	0.02173752	0.9034331	0.2754828	1.079098	-0.81107426	4455.1196	4318.628	18650.299	0.00047251975	55.22541	37.678627	137.08699	4.7251975e-05
1	1999	9.71980619430542	-358.08673	0.0	-358.08673	-358.08673	1000.0	964.36346	0.0	964.36346	964.36346	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.24337	44.401398	2.498217	-140.49538	-70.07428	44.807343	7.1387224	-162.70993	0.14533685	0.362193	1.2505165	-0.94260573	70.21962	44.793957	163.11255	-7.9423943	70.39803	44.51304	163.11255	0.008554228	0.90797025	0.28746286	1.0981351	-0.7942394	6937.294	5812.397	26605.701	7.3174815e-05	70.307976	44.856853	163.51614	7.317481e-06
2	2999	13.58081865310669	-14.571307	35.704567	23.749765	-108.24556	90.2	972.42267	0.0	972.42267	972.42267	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-84.90149	33.16405	-0.2075586	-115.975044	-87.15241	33.436996	-0.2075586	-126.89586	0.1345311	0.35348225	1.320827	-0.9972896	87.28695	33.442398	127.35301	0.19477996	87.28695	33.442398	127.35301	0.19477996	0.9824294	0.10955809	1.0524861	0.019477997	8737.404	4671.145	16218.789	0.037939236	87.35057	33.63184	127.811806	0.0037939236
3	3999	16.138660669326782	-21.863068	37.32198	4.467001	-85.877014	84.0	972.8621	0.0	972.8621	972.8621	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.98598	26.433052	3.002846	-96.51991	-36.42416	26.988647	4.887237	-97.73564	0.15882921	0.3528352	1.4347613	-1.0459095	36.58299	26.996817	97.94018	-4.247127	36.64124	26.917704	97.94018	0.0013321912	0.8874513	0.27963945	1.078673	-0.4247127	2067.1433	2378.5608	9592.279	1.7747333e-06	36.455666	27.352274	98.74597	1.7747332e-07
4	4999	20.152933359146118	-114.89539	140.84811	-5.842436	-354.56287	296.75	930.6344	0.0	930.6344	930.6344	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.7387	36.479145	5.3338213	-107.175735	-67.49791	31.766949	1.4220763	-105.99959	0.14130194	0.34873697	1.419494	-1.0271392	67.63921	31.750782	106.035385	-1.1139708	67.647224	31.733713	106.035385	0.19080497	0.96812594	0.14663939	1.0752311	-0.11139707	5583.1753	3563.0227	11243.502	0.036406536	67.65016	31.999128	106.304146	0.0036406536
5	5999	43.28114676475525	-358.31482	135.84132	-222.4735	-494.15613	567.0	-44.128555	0.0	-44.128555	-44.128555	33.0	77.48479	64.19237	230.85612	-1.725713	50.03141	1.5443078	5.7492104	49.004585	-14.410947	-81.7296	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.1777879	0.84357363	19.552845	6.109476e-07	-137.13898	57.51673	-0.33542338	-190.16545	-259.92783	107.73184	-0.33542338	-358.1624	191.41582	15.261104	244.47942	151.75235	451.34366	101.52462	565.2843	176.86115	451.34366	101.52462	565.2843	176.86115	2.6774728	3.134891	23.463634	1.463538	214018.33	78445.586	319546.34	31279.861	977.9347	580.1548	5505.422	673.30035
6	6999	64.94961380958557	-294.65778	491.51175	-19.03204	-1493.0189	196.0	-465.34717	0.0	-465.34717	-465.34717	1000.0	167.49442	20.698294	233.71188	2.6599193	77.50437	2.9890108	5.1860642	40.679497	-16.867773	-171.71085	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.3173387	0.9500464	8.872597	5.9194863e-06	-63.059135	40.17955	2.6666567	-141.08336	-75.689575	46.081932	-0.5234051	-162.62875	123.98521	9.114133	149.4878	79.8971	199.67477	45.78802	295.0452	81.945946	199.67477	45.78802	295.0452	81.945946	4.0701885	3.1374922	14.776543	1.5873587	41966.56	18519.023	87051.664	6715.1377	702.9318	354.83163	2183.4622	372.82706
7	7999	88.01106643676758	-168.72893	64.42756	-104.30137	-233.1565	122.5	34.8517	0.0	34.8517	34.8517	1000.0	82.826454	25.281868	154.91737	-40.92299	26.927708	-1.212945	3.4039438	32.392933	-14.59604	-85.09661	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.9795446	0.7326827	6.3629055	7.003546e-07	-46.32638	22.899736	6.1201262	-83.40387	6.2596016	10.097638	40.573483	-22.84973	54.777206	11.804999	75.15018	13.819128	48.517605	15.999324	74.88724	-6.7049136	48.585922	15.790648	74.88724	0.5170579	4.4562364	1.8536968	7.4887238	-0.16824348	2609.9363	1338.194	5608.0986	0.26734886	244.07617	139.95349	560.8099	0.008115373
8	8999	110.37338876724243	-760.25696	0.0	-760.25696	-760.25696	1000.0	84.708855	0.0	84.708855	84.708855	1000.0	37.27153	13.035149	75.2686	-36.849087	8.730319	-3.2075522	2.150557	13.1851845	-14.169374	-38.93319	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.78702986	0.58784264	5.169898	1.3709068e-06	-25.876854	14.685913	6.326543	-73.456795	28.07965	15.317571	53.393486	-5.454233	21.878166	7.4523225	44.870224	-4.2474837	-6.2014866	14.793493	36.090687	-37.511414	13.653442	8.419582	37.511414	0.006978085	0.08833744	0.8916265	3.6090686	-0.8173684	257.30588	270.22513	1407.1063	4.869367e-05	11.584197	18.242987	130.25377	3.232738e-06
9	9999	132.1038420200348	-131.60562	207.54004	10.520363	-489.96695	294.5	372.86783	0.0	372.86783	372.86783	1000.0	23.7084	9.010003	49.12056	-24.766169	4.596766	-4.051361	1.6348709	6.2867775	-13.002928	-25.117273	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.70681745	0.5321028	4.6633782	5.5367127e-07	-11.490572	12.459765	17.880123	-43.863	27.857658	17.261152	73.51719	-1.5036229	13.965439	4.833364	30.23006	-3.3864765	-13.892219	17.9979	26.429815	-61.882023	17.606833	14.384628	61.882023	0.005494149	-0.23368976	0.62397814	2.6429815	-1.0959975	516.9181	750.44446	3829.3848	3.0185673e-05	12.581897	12.62729	69.853516	2.1661428e-06
