Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	4.4217529296875	-27.338823	26.886124	-3.8178897	-71.83286	80.25	985.6811	0.0	985.6811	985.6811	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.298622	30.994291	12.845399	-103.75749	-5.072903	16.11987	40.464737	-49.70256	0.23604807	0.2651662	1.1427469	-0.82183284	5.308951	16.12989	50.233788	-40.401894	13.272665	10.592199	50.233788	0.011976661	0.24640459	0.77135754	1.0851332	-1.0271449	288.3583	395.93845	2523.4333	0.00014344041	12.54337	11.318871	50.77069	1.4344042e-05
1	1999	9.89815878868103	-65.52234	107.431885	12.008381	-310.5375	207.625	985.6811	0.0	985.6811	985.6811	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.76063	24.825207	6.3324428	-88.08017	2.85585	21.417868	42.807865	-53.67743	0.24011435	0.26829416	1.2843039	-0.46159235	-2.615736	21.420773	54.119835	-42.582558	17.037037	13.245038	54.119835	0.031527303	-0.17828429	0.83484495	1.091364	-1.0265845	465.69162	610.75256	2928.9565	0.0009939708	16.323462	13.890211	54.565887	9.9397075e-05
2	2999	14.533761501312256	-390.4896	0.0	-390.4896	-390.4896	1000.0	977.9087	0.0	977.9087	977.9087	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.855286	18.211254	11.543779	-74.962944	1.1303033	10.151258	31.412014	-23.777893	0.24582432	0.25534168	1.4279084	-0.71359193	-0.88447905	10.148385	24.306046	-31.199114	8.041555	6.2534328	31.199114	0.0059155268	-0.044207007	0.713531	1.1044024	-1.039212	103.77203	148.16983	973.38464	3.4993456e-05	6.9082355	6.9040613	31.007038	3.4993457e-06
3	3999	20.372347831726074	-54.080395	35.98013	-26.114645	-104.87756	88.0	980.2171	0.0	980.2171	980.2171	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.27942	24.508646	20.622766	-87.616264	3.1857266	24.936289	86.19289	-39.862648	0.2368291	0.25974625	1.6067485	-0.63723946	-2.9488976	24.927511	40.07475	-86.15404	18.77899	16.65612	86.15404	0.069890834	-0.0017420999	0.87367004	1.0595231	-1.0200179	630.0768	1227.0604	7422.518	0.004884728	18.167421	17.13012	86.115204	0.00048847287
4	4999	27.451416492462158	-160.96135	144.78775	-16.173592	-305.7491	513.0	975.4093	0.0	975.4093	975.4093	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.20126	25.969055	11.80004	-110.827034	0.25804865	15.617836	23.759405	-45.922382	0.22051881	0.2548419	1.6991793	-0.4946418	-0.03752992	15.632531	45.86997	-23.781061	12.525528	9.353533	45.86997	0.000276253	-0.20866282	0.81860125	1.0756158	-1.0333433	244.37744	380.40472	2104.054	7.631573e-08	11.717866	10.050252	46.304146	7.631573e-09
5	5999	123.08902144432068	-56.12368	93.767845	5.048159	-341.27307	149.81818	577.2901	0.0	577.2901	577.2901	1000.0	2.0121	1.5230433	13.124777	-8.480586	0.42915183	-5.1541424	0.8468301	5.645395	-13.078951	-3.1393354	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6968628	0.5309806	7.370569	1.1920929e-07	-23.541916	15.935308	34.961254	-43.75269	57.857536	18.312696	80.083984	-3.7115645	3.7526915	2.073401	10.734402	-4.8411417	-54.104843	18.416512	7.5639763	-77.19344	54.264496	17.940645	77.19344	0.072466694	-0.8866031	0.22618952	0.75639766	-1.1935277	3266.502	1484.5342	5958.8276	0.005251422	50.952766	17.792404	78.94065	0.0005251422
6	6999	218.0272126197815	-4.685966	0.0	-4.685966	-4.685966	196.0	526.79016	0.0	526.79016	526.79016	1000.0	5.0332794	2.6086528	21.599741	-11.719771	0.6875929	-4.591841	1.2331772	3.4786096	-13.533204	-6.3129654	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6415693	0.48664996	4.1576266	1.1920929e-07	-15.786245	10.359184	7.3305445	-46.294147	44.183483	22.182968	84.36819	-3.460281	6.703226	2.9872653	16.471237	-5.60645	-37.48026	21.900843	9.593976	-77.58828	38.280983	20.469078	77.58828	0.04989649	-0.7107922	0.39656678	0.9593976	-1.1086843	1884.4166	1501.1957	6019.941	0.0024896595	33.21258	19.408564	73.54968	0.00024896595
7	7999	315.27537655830383	-237.4488	0.0	-237.4488	-237.4488	1000.0	747.5735	0.0	747.5735	747.5735	1000.0	8.171689	3.1748285	28.56337	-12.414886	0.7075731	-4.076842	1.4722567	3.9615877	-14.821347	-9.567286	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6093975	0.46415147	4.5058928	7.748604e-07	-15.1642885	15.6257	22.85797	-61.528465	53.46876	19.947365	96.59511	-7.87952	10.350817	3.3634663	23.8497	-5.137288	-43.117947	19.48418	16.944529	-85.94012	43.741825	18.04005	85.94012	0.08738122	-0.7285638	0.34290138	1.6944528	-1.2286147	2238.7908	1433.1635	7385.704	0.0076354775	36.113983	16.36196	77.54178	0.00048734085
8	8999	410.19222259521484	-64.320045	73.16196	-3.5837314	-167.23015	394.33334	900.8059	0.0	900.8059	900.8059	1000.0	11.229753	3.4279761	32.59878	-12.25339	0.76032615	-3.8229291	1.574212	5.742174	-13.85166	-12.656315	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6068115	0.46348745	4.564603	0.0	-9.461855	18.98778	45.254913	-46.673794	42.08577	25.25982	111.15429	-12.173887	13.983269	3.8497326	28.693844	-1.2941291	-28.102499	24.625032	24.35043	-99.39857	30.732874	21.251661	99.39857	0.052923225	-0.42144835	0.611548	2.338711	-0.9911777	1396.1427	1747.9535	9880.075	0.002800868	23.478876	18.387789	90.65022	0.0002800868
9	9999	504.10888147354126	-72.71076	22.44176	-50.269	-95.15252	537.0	953.4416	0.0	953.4416	953.4416	1000.0	13.97921	3.595124	36.828766	-11.438897	0.8505215	-3.7153423	1.617468	6.805453	-14.698819	-15.391173	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6072526	0.46413594	4.013768	2.682209e-07	-4.8112454	8.950485	20.056421	-20.764534	39.946392	23.854647	75.09272	-11.282406	15.677615	3.5056658	26.192476	-0.50000936	-24.268772	23.718744	29.339325	-59.117805	27.887457	19.334995	59.117805	0.0066740145	-0.29670796	0.68604726	2.7004497	-0.9418818	1151.5522	1077.5441	3494.915	4.4542467e-05	21.111837	16.138048	79.22937	2.6884845e-06
