Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	5.565301179885864	-27.338823	26.886124	-3.8178897	-71.83286	80.25	937.85846	0.0	937.85846	937.85846	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.88142	39.497974	10.876185	-144.65662	-41.546932	34.106655	14.549747	-132.77438	0.16892701	0.36100048	1.7720551	-0.9403382	41.715866	34.100967	133.6289	-14.750885	42.588898	33.004166	133.6289	0.09586048	0.8345516	0.43374628	1.0923079	-1.0337925	2903.0894	3526.1853	17856.686	0.009189231	42.423016	33.391422	134.50917	0.0009189232
1	1999	11.91788387298584	-65.52234	107.431885	12.008381	-310.5375	207.625	937.85846	0.0	937.85846	937.85846	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.10312	37.856396	6.841149	-130.53026	-63.10496	35.123966	9.913611	-126.59293	0.1277751	0.31974703	1.3421358	-0.8868837	63.232735	35.115894	126.78928	-9.826115	63.509743	34.61239	126.78928	0.02060565	0.88295025	0.32863083	1.0823134	-0.9826115	5231.5044	4089.1372	16075.523	0.0004245928	63.365623	35.078487	126.98595	4.2459284e-05
2	2999	17.769243478775024	-390.4896	0.0	-390.4896	-390.4896	1000.0	937.44196	0.0	937.44196	937.44196	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.486233	35.78517	10.135478	-105.6277	-43.640213	31.432997	10.910221	-99.169044	0.15741616	0.34010538	1.5356193	-1.0214739	43.79763	31.426928	99.17824	-10.780376	44.23855	30.80317	99.17824	0.109312676	0.866193	0.36675897	1.1247228	-0.99193436	2905.8843	2966.0933	9836.322	0.011949261	44.07959	31.217466	99.4782	0.0011949261
3	3999	23.253887176513672	-54.080395	35.98013	-26.114645	-104.87756	88.0	928.5981	0.0	928.5981	928.5981	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.26096	39.466812	0.8667238	-128.9721	-51.43336	36.514053	2.0600832	-123.50539	0.12896642	0.32660708	1.7118573	-0.73731506	51.562325	36.51295	123.516655	-2.3900483	51.57393	36.496563	123.516655	0.07014287	0.9309929	0.2116386	1.1166828	-0.23900482	3991.8691	3937.5525	15256.364	0.004920022	51.449516	36.829918	123.52792	0.00049200223
4	4999	31.302338361740112	-160.96135	144.78775	-16.173592	-305.7491	513.0	932.88116	0.0	932.88116	932.88116	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-79.00858	29.581484	1.4513868	-133.0245	-69.150856	26.810404	3.8145888	-134.13548	0.14349574	0.34418097	1.5003397	-0.8106793	69.29436	26.810528	134.70662	-3.7957468	69.3508	26.664196	134.70662	0.018758573	0.9561292	0.19901289	1.0955307	-0.3795747	5520.5117	2883.3826	18145.875	0.00035188402	69.38372	26.945492	135.84001	3.5188405e-05
5	5999	53.20832633972168	-101.02414	142.94618	-7.2279677	-347.8038	316.25	977.9955	0.0	977.9955	977.9955	1000.0	1.7234015	1.265137	10.245047	-2.8787286	0.57854104	-5.089628	0.99569774	11.816237	-11.339481	-2.787741	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.72431856	0.5627934	15.410122	4.5895576e-06	-21.605707	18.6666	10.412168	-52.952774	35.39648	22.713938	75.85786	-7.6173716	3.3678188	1.6937639	8.749502	-1.126298	-32.02866	22.810236	10.306366	-73.64431	32.683212	21.862057	73.64431	0.007191858	-0.7290491	0.3963397	1.0306365	-1.0443494	1546.1418	1459.959	5423.4844	5.1722815e-05	29.950586	21.577555	71.49536	5.172282e-06
6	6999	77.0223035812378	-111.84634	153.86526	-6.450603	-377.67468	284.75	728.7555	0.0	728.7555	728.7555	1000.0	4.4912286	2.0478814	16.82359	-4.481473	1.3597615	-4.995095	1.0251893	0.29729646	-13.040313	-5.644491	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.7250967	0.55010605	4.3731403	1.4007092e-06	-36.75133	19.46134	9.338261	-86.76699	30.9638	20.457035	68.36658	-12.769477	6.1716347	2.5500576	14.259911	-2.9973354	-24.792164	20.244474	21.822096	-62.92157	27.074709	17.071909	62.92157	0.042602517	-0.53577477	0.5944608	1.8059388	-1.099182	1024.4901	947.32385	3959.124	0.0018149744	23.16167	15.812194	59.30103	0.00018149742
7	7999	100.60776042938232	-104.932434	184.19833	-1.5958927	-472.62787	241.0	424.4765	0.0	424.4765	424.4765	1000.0	7.250232	2.4969318	22.010387	-4.651952	2.1413605	-4.7945952	1.1947726	1.5219336	-11.103004	-8.438282	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.7328882	0.5524909	4.634713	7.079914e-06	-31.72964	17.832634	16.257587	-54.882294	35.34506	21.460163	80.85565	-18.301857	9.07863	3.0170112	20.042667	-1.9282542	-26.266432	21.353647	29.201704	-72.89249	29.38446	16.80646	72.89249	0.026175914	-0.44619864	0.6371411	1.741512	-1.033528	1145.9036	986.60364	5313.3145	0.0006851785	23.963593	14.875358	66.162186	6.8517846e-05
8	8999	123.36653923988342	-30.38316	16.624886	-13.758274	-47.008045	104.0	473.47113	0.0	473.47113	473.47113	1000.0	9.789063	2.7712643	24.484571	-2.564818	2.6282635	-4.6953683	1.2466894	1.1612417	-11.101969	-10.976367	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.7321204	0.5515454	4.5541368	1.0728836e-06	-28.815825	18.417562	11.189598	-75.66274	26.926672	19.148453	67.10296	-25.401342	11.261772	3.77579	23.635698	-0.7656028	-15.664902	18.93913	37.158764	-61.036304	19.721235	14.668083	61.036304	0.102424406	-0.27718404	0.6457764	1.942161	-0.95574033	604.0797	756.40356	3725.4302	0.010490759	14.829049	13.079671	62.72427	0.00050678774
9	9999	145.86663246154785	-153.9416	205.68793	-3.6325095	-444.77338	385.66666	431.79974	0.0	431.79974	431.79974	1000.0	11.901883	2.9448256	28.275406	-1.8574635	2.8183892	-4.7277327	1.2283759	0.6832679	-10.518244	-13.087391	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.72144914	0.5430988	4.554471	2.8833747e-06	-32.162872	15.200572	0.75281006	-64.61631	31.355427	24.486977	76.47937	-8.34249	12.857296	3.5610015	24.09119	1.92769	-18.498133	23.373194	22.706125	-64.25137	24.187132	17.420385	64.25137	0.008949452	-0.15880789	0.7991619	2.2706125	-0.9016226	888.487	1009.5164	4128.239	8.00927e-05	19.046537	14.327803	54.2451	4.6963773e-06
