Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.3973515033721924	17.805092	18.830421	116.31808	4.1791897	20.244898	15.211462	0.0	15.211462	15.211462	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3388443	6.663066	38.634113	-2.8871653	6.44814	6.7300177	39.129166	-2.7467449	0.020464633	0.20484304	0.9898787	-0.5116168	-6.427675	6.673984	2.7310758	-39.101917	6.506625	6.597037	39.101917	0.0001473061	-0.50566006	0.34847844	0.2731076	-1.0162071	85.85706	198.26352	1528.9598	2.1699085e-08	5.1327896	7.0219216	39.074684	2.1699085e-09
1	1999	2.693805456161499	17.651352	18.217997	116.31808	4.1791897	20.0	15.211462	0.0	15.211462	15.211462	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.910364	12.674937	58.21284	-1.4719443	10.084264	12.835637	58.786064	-1.448627	-0.0027694388	0.19679053	0.85960317	-0.5937648	-10.087032	12.767749	1.411903	-58.819782	10.114964	12.745632	58.819782	0.0023023032	-0.5618595	0.36927867	0.14119029	-1.0282874	264.7636	629.5908	3459.7668	5.3006006e-06	8.974035	13.22711	58.85352	5.3006005e-07
2	2999	4.022881269454956	14.312927	9.851372	60.09726	4.4340734	19.211538	14.179233	0.0	14.179233	14.179233	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.691361	8.872643	40.37658	-1.1600287	8.835937	8.985026	40.78114	-1.0904851	0.014014489	0.17808674	0.79372823	-0.41851902	-8.821922	8.944844	0.9918796	-40.79448	8.850293	8.916775	40.79448	0.0014004918	-0.57685053	0.3633937	0.09918796	-1.0306237	157.83655	289.3894	1664.1896	1.9613774e-06	7.6922317	9.4879265	40.807823	1.9613775e-07
3	3999	5.3675312995910645	17.543024	11.5968685	55.88636	4.821474	21.73913	15.235069	0.0	15.235069	15.235069	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3728356	8.29555	55.499645	-1.2615305	6.4841557	8.3982115	56.237938	-1.2121332	-0.010715322	0.16777639	0.7403084	-0.49515897	-6.49487	8.368083	1.0843885	-56.284397	6.5159335	8.351693	56.284397	0.010666548	-0.49141	0.33354935	0.10843885	-1.0221913	112.20818	394.69806	3167.9333	0.00011377525	5.1060767	8.720589	56.33089	1.1377525e-05
4	4999	6.695658206939697	19.482939	22.068974	140.57355	5.64561	23.452381	15.456269	0.0	15.456269	15.456269	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9369516	5.2687497	25.899164	-2.2096133	6.049813	5.316066	26.01118	-2.1525424	0.0023351125	0.19026738	0.76826936	-0.43108243	-6.0474772	5.2700276	2.0925715	-26.07991	6.102041	5.2067533	26.07991	0.012606192	-0.5136539	0.35456756	0.20925716	-1.0292742	64.345184	101.97899	680.16174	0.00015891608	4.8006206	5.625396	26.148823	1.5891608e-05
5	5999	29.909652709960938	41.16653	18.652733	71.82998	4.724211	24.95	62.923653	0.0	62.923653	62.923653	35.0	2.8666055	2.1765146	12.891446	-2.1184325	0.16235255	4.157238	2.8745208	27.775227	-13.238147	-3.2836466	0.01	0.0	0.01	0.01	0.0	1.686042	0.7952835	14.240343	2.9802322e-06	31.705624	16.377768	55.951565	1.8859577	31.558865	16.252556	55.51062	1.8859577	9.730722	1.3246014	11.584615	6.0509644	-21.828142	16.979181	8.56201	-49.436726	23.097942	15.206756	49.436726	0.39456534	-0.5057457	0.438366	0.856201	-0.8908514	764.76044	746.97906	2443.9897	0.1556818	17.477781	13.618233	44.027428	0.015568181
6	6999	53.320306062698364	107.11918	26.013643	159.83606	66.3356	58.35294	182.13885	0.0	182.13885	182.13885	92.0	9.071555	4.2598767	22.561394	-3.6814709	1.0575299	5.0210476	3.020337	22.302649	-11.615925	-9.982916	0.01	0.0	0.01	0.01	0.0	1.5837221	1.0455946	8.179338	2.6971102e-06	74.78265	32.0522	119.902534	2.504086	74.46219	31.848295	119.20016	2.504086	18.454823	1.9490451	21.723047	12.783871	-56.00737	32.15541	18.443382	-104.347435	57.511314	29.381031	104.347435	0.012156283	-0.5968304	0.49181852	1.8443382	-0.8844032	4170.796	3093.814	10888.387	0.00014777521	45.569206	25.388968	92.28521	7.317601e-06
7	7999	76.62981534004211	139.75865	9.870243	152.76836	116.10562	75.15385	135.35732	0.0	135.35732	135.35732	73.0	16.938835	6.0673895	32.050095	-7.228471	2.738899	6.144903	3.500119	25.489279	-9.61421	-18.470036	0.01	0.0	0.01	0.01	0.0	1.7632204	1.1819335	8.563212	1.1807482e-05	57.324005	27.390846	96.689896	2.0696898	56.613724	27.029987	95.179924	2.0696898	25.901043	2.5699165	31.052704	17.927937	-30.712683	25.060534	20.609663	-72.83618	33.61137	21.013683	72.83618	0.059859693	-0.32918495	0.56695944	2.0609663	-0.7655101	1571.2991	1513.163	5305.109	0.0035831828	21.580065	15.492562	55.75683	0.00014837207
8	8999	99.89949703216553	168.32784	38.63955	275.53876	129.8849	87.083336	214.22952	0.0	214.22952	214.22952	107.0	25.325445	7.361695	43.48697	-10.708108	4.8492393	6.624829	4.003256	30.3638	-12.827401	-27.177807	0.01	0.0	0.01	0.01	0.0	1.8423533	1.2498038	14.154781	7.003546e-07	82.61814	36.675938	139.91989	2.3385506	81.46002	36.12426	137.97675	2.3385506	32.035473	4.281969	43.775414	18.968735	-49.42455	33.12487	26.574366	-105.64209	52.0373	28.847233	105.64209	0.23373568	-0.4158299	0.5911819	2.6574366	-0.775674	3540.0432	2954.544	11160.252	0.05463237	35.310196	21.717672	81.943825	0.002070835
9	9999	123.33261442184448	250.78482	33.94503	316.029	196.66803	118.875	328.6918	0.0	328.6918	328.6918	142.0	33.459225	8.706523	55.1466	-15.0888815	7.5655775	7.167456	4.2460938	34.614395	-8.459694	-35.611664	0.01	0.0	0.01	0.01	0.0	1.9184195	1.2797673	12.436659	6.67572e-06	111.372986	43.30016	163.97813	2.7193422	109.746124	42.657894	161.49812	2.7193422	40.37554	5.8885236	49.265373	13.988461	-69.37058	38.608677	17.92288	-118.279015	70.8537	35.814262	118.279015	0.004191784	-0.498896	0.40859625	1.7922881	-0.7600597	6302.9077	4336.144	13989.925	1.7571056e-05	47.477177	26.972132	88.77239	5.288592e-07
