Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.1697113513946533	22.293045	23.317293	132.62253	5.2394886	24.625	60.343445	0.0	60.343445	60.343445	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.675598	13.512342	47.234573	1.168553	39.511158	20.403385	71.0494	1.168553	-0.014934558	0.01598122	0.014632794	-0.076335475	-39.52609	20.406914	-1.1793643	-71.04094	39.52609	20.406914	71.04094	1.1793643	-0.9498567	0.17269868	-0.11793644	-1.001285	1978.7539	1557.7065	5046.8154	1.3909004	39.35808	20.725636	71.03248	0.13909003
1	1999	3.9971258640289307	20.814556	20.167421	124.153015	5.428253	23.5	60.343445	0.0	60.343445	60.343445	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.675598	13.512342	47.234573	1.168553	39.511158	20.403385	71.0494	1.168553	-0.014934558	0.01598122	0.014632794	-0.076335475	-39.52609	20.406914	-1.1793643	-71.04094	39.52609	20.406914	71.04094	1.1793643	-0.9498567	0.17269868	-0.11793644	-1.001285	1978.7539	1557.7065	5046.8154	1.3909004	39.35808	20.725636	71.03248	0.13909003
2	2999	5.751875877380371	17.460537	16.582548	105.42657	5.3510084	20.979591	59.399616	0.0	59.399616	59.399616	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.783884	13.565581	47.55806	1.164165	39.639973	20.46646	71.64515	1.164165	-0.014998714	0.01641613	0.010952356	-0.07858926	-39.65497	20.470284	-1.1755127	-71.63723	39.65497	20.470284	71.63723	1.1755127	-0.9500626	0.17239761	-0.11755127	-1.0013193	1991.5492	1567.4384	5131.893	1.38183	39.487904	20.78803	71.62932	0.138183
3	3999	7.50439453125	17.077888	8.235182	38.263966	5.8786683	22.044445	59.796833	0.0	59.796833	59.796833	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.80529	13.583703	47.605522	1.1644281	39.65492	20.481907	71.46019	1.1644281	-0.014829382	0.01649782	0.012315265	-0.07883155	-39.669754	20.485626	-1.1755232	-71.451614	39.669754	20.485626	71.451614	1.1755232	-0.95006144	0.17240182	-0.11755231	-1.0013072	1993.3501	1569.4338	5105.333	1.3818547	39.502575	20.80309	71.44304	0.13818547
4	4999	9.259795427322388	22.184013	22.71988	109.465385	6.3513336	23.47619	60.312553	0.0	60.312553	60.312553	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.72449	13.526166	47.397408	1.1668974	39.57765	20.425262	71.222435	1.1668974	-0.015290987	0.016357265	0.008733511	-0.07850541	-39.59294	20.429205	-1.1779134	-71.214035	39.59294	20.429205	71.214035	1.1779134	-0.950021	0.1724651	-0.11779134	-1.0013201	1984.953	1561.4927	5071.439	1.38748	39.42594	20.747501	71.20564	0.13874799
5	5999	37.2895302772522	53.630413	22.018799	105.66426	6.6898766	38.03846	42.893143	0.0	42.893143	42.893143	25.0	3.5494375	2.1778154	15.852874	-1.8173789	0.23610619	-1.4005109	1.1547542	5.758708	-8.685887	-4.1051025	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.80804205	0.5878408	4.883098	7.227063e-07	23.09146	10.9344845	37.850994	2.0722752	24.939657	11.652614	41.195362	2.0722752	11.184949	2.4560437	15.646936	7.2570686	-13.754706	12.984224	8.944443	-33.91962	15.458102	10.900877	33.91962	0.06395342	-0.35992298	0.4664828	0.8944442	-0.8233844	357.78204	362.34213	1150.5406	0.0040900405	10.594867	9.146889	27.928886	0.00035707362
6	6999	65.94938445091248	111.83453	52.074722	208.22453	42.770653	57.52941	152.69064	0.0	152.69064	152.69064	77.0	10.098883	4.454829	26.5888	-3.0874755	1.2840788	-0.1689276	1.8051862	9.585623	-10.400359	-11.088629	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.97896385	0.6339536	4.2224884	3.874302e-06	64.591156	28.644915	104.74679	2.8029268	62.1232	27.378504	100.15182	2.8029268	20.947208	2.11813	25.487665	14.612118	-41.175995	28.085735	22.090132	-85.43206	43.681583	24.003971	85.43206	0.15307452	-0.4712358	0.5906272	2.2090132	-0.85302556	2484.2712	2151.0322	7298.6377	0.023431808	32.238586	20.176207	72.87573	0.0009944584
7	7999	95.17023348808289	188.4632	11.031566	212.59561	179.5486	87.916664	208.00768	0.0	208.00768	208.00768	92.0	18.578022	6.7071767	41.140537	-6.692226	3.3706937	0.58534706	2.1012733	10.476845	-10.659444	-20.115955	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.1007361	0.68427074	4.7715907	4.142523e-06	89.935905	35.975994	128.85095	3.0499506	85.18787	36.394466	128.78694	3.0499506	32.759624	3.642317	40.06141	23.760674	-52.428246	38.473186	27.663263	-103.973465	56.52813	32.147747	103.973465	0.011558723	-0.3688886	0.7128801	2.7663264	-0.81369793	4228.907	3390.9172	10810.481	0.00013360406	41.190136	25.741907	84.52228	3.65566e-06
8	8999	123.61468195915222	188.95372	12.526858	213.5928	176.8089	85.90909	206.58469	0.0	206.58469	206.58469	91.0	28.268833	8.366638	54.15595	-10.036421	6.322797	0.8410749	2.3083715	12.098091	-10.962341	-30.248402	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.1049066	0.7309785	6.463596	1.5795231e-06	90.744125	37.1006	129.17973	2.9917095	84.4444	37.6638	129.36142	2.9917095	43.45757	6.1308665	53.698044	24.735035	-40.98683	39.13261	23.698845	-92.18651	48.16216	29.861149	92.18651	0.6379741	-0.19798623	0.7267042	2.3698845	-0.7305189	3211.2817	2883.206	8498.353	0.4070109	31.663958	21.589798	67.28073	0.007496149
9	9999	152.12919688224792	210.46703	12.125801	228.30627	186.2414	93.27273	213.49846	0.0	213.49846	213.49846	93.0	37.902782	10.130137	72.0442	-17.41598	8.297287	0.8480582	2.3888655	14.525829	-10.566634	-40.09116	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.0704143	0.74342406	5.364096	4.5895576e-06	93.34977	37.673576	132.16322	3.0926108	87.20715	37.610462	130.20293	3.0926108	51.50097	9.824465	66.89567	12.676701	-35.70619	36.423534	19.2388	-84.56869	43.0325	27.382652	84.56869	0.6964438	-0.1823326	0.5475054	1.5188197	-0.6568136	2601.606	2383.2686	7151.8623	0.48503396	24.133343	17.476637	55.330055	0.007661954
