Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	10.393588542938232	22.293045	23.317293	132.62253	5.2394886	24.625	60.343445	0.0	60.343445	60.343445	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.188051	6.3635793	33.084404	-1.539556	10.452011	8.449356	43.3776	-0.73033625	-0.07873011	0.061836783	0.12130771	-0.31568396	-10.530743	8.427921	0.45234486	-43.38335	10.534611	8.423085	43.38335	0.00047008958	-0.6962108	0.35458863	0.045234486	-1.0209751	181.92638	265.48135	1882.1152	2.2098422e-07	9.682069	9.078535	43.389103	2.209842e-08
1	1999	11.517143964767456	20.814556	20.167421	124.153015	5.428253	23.5	60.343445	0.0	60.343445	60.343445	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7483964	7.310343	39.080383	-2.80025	10.984582	9.529416	48.683903	-0.9443768	-0.07283569	0.070968285	0.18557876	-0.31932127	-11.057419	9.514197	0.8060343	-48.715385	11.067854	9.502055	48.715385	0.020942304	-0.6950823	0.35201865	0.08060343	-1.0224708	212.78644	347.80576	2373.1887	0.00043858014	10.186824	10.158465	48.746887	4.3858014e-05
2	2999	12.550401210784912	17.460537	16.582548	105.42657	5.3510084	20.979591	59.399616	0.0	59.399616	59.399616	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2427897	9.662742	58.478264	-4.99384	10.739811	12.036866	74.159966	-2.5599964	-0.08079672	0.06930073	0.1441488	-0.33619893	-10.820607	12.019961	2.455818	-74.18431	10.911698	11.93733	74.18431	0.020621672	-0.6480262	0.3856894	0.2455818	-1.0159966	261.565	698.61127	5503.312	0.00042525335	10.036023	12.463963	74.208664	4.2525335e-05
3	3999	13.58387565612793	17.077888	8.235182	38.263966	5.8786683	22.044445	59.796833	0.0	59.796833	59.796833	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.590205	5.223795	26.146914	-3.7620256	8.85311	7.346385	36.12098	-1.673687	-0.079476684	0.06842813	0.14901629	-0.35946873	-8.932589	7.3281846	1.5050085	-36.09666	8.969133	7.2834086	36.09666	0.009350639	-0.6403938	0.37297744	0.15050085	-1.0200486	133.4934	191.4439	1302.9689	8.743444e-05	8.029056	7.928087	36.072357	8.743444e-06
4	4999	14.629946231842041	22.184013	22.71988	109.465385	6.3513336	23.47619	60.312553	0.0	60.312553	60.312553	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.659572	6.1368732	31.83089	-0.9763317	9.697317	8.446302	43.746334	-0.7335528	-0.082781695	0.06699124	0.17120522	-0.35091975	-9.780099	8.42538	0.56479156	-43.82051	9.78199	8.423184	43.82051	0.013323701	-0.6620569	0.35625297	0.056479156	-1.0171323	166.63737	276.97147	1920.2373	0.000177521	8.820469	9.083006	43.894814	1.77521e-05
5	5999	33.88686800003052	11.1988125	15.571461	47.71631	-1.6391563	14.695652	38.493015	0.0	38.493015	38.493015	22.0	6390.1167	8013.0093	45612.008	-0.51938564	3944550.2	18.808268	10.12773	38.186306	-7.492804	-7154.0776	0.20000003	2.9802322e-08	0.2	0.2	0.0	14.179741	18.746674	162.25603	2.7656555e-05	20.92538	10.247705	35.418037	1.9929509	-35.428658	22.774513	2.0759335	-77.33811	34436.84	3636.6086	41396.777	28047.227	34472.27	3652.7808	41449.957	28063.797	34472.27	3652.7808	41449.957	28063.797	1404.9468	929.7565	3431.3418	433.86166	1201680300.0	251692000.0	1718099100.0	787576700.0	46268236.0	27832958.0	117741064.0	14557812.0
6	6999	51.70230412483215	21.659925	19.898188	40.4172	-1.8916997	20.244898	-1.5861357	0.0	-1.5861357	-1.5861357	18.0	74128.945	36163.508	244178.23	-7163.4854	211049650.0	31.771675	3.710917	51.93697	-2.454304	-80714.61	0.20000003	2.9802322e-08	0.2	0.2	0.0	32.15311	24.003592	213.88702	0.00045204163	-4.29693	2.1125638	0.058032386	-7.250094	-55.31122	30.524378	-0.7429064	-103.60157	88182.18	59262.793	181333.25	20577.18	88237.49	59290.66	181430.77	20599.098	88237.49	59290.66	181430.77	20599.098	1611.0175	746.5967	4112.7227	688.60925	11301237000.0	11346305000.0	32917123000.0	424322800.0	152529740.0	118865920.0	395554460.0	17019612.0
7	7999	69.55370855331421	22.421316	25.606833	124.822365	-1.8884969	24.317074	38.88065	0.0	38.88065	38.88065	22.0	138791.3	54709.895	346540.06	-32397.025	621391600.0	34.33396	3.2397997	56.468864	2.9228473	-149001.95	0.20000003	2.9802322e-08	0.2	0.2	0.0	32.374092	23.909445	224.78795	0.00035524368	21.1367	10.375122	35.883102	1.9931743	-41.87901	26.032898	2.090524	-93.06981	137574.36	54464.934	242519.03	72399.016	137616.25	54485.78	242601.03	72424.7	137616.25	54485.78	242601.03	72424.7	4384.8335	3141.678	13565.607	1945.7278	21906928000.0	16118938000.0	58855260000.0	5245337600.0	567772540.0	371682700.0	1840257200.0	151883710.0
8	8999	87.16315221786499	53.366108	14.40464	62.28538	6.9667096	36.32143	60.291145	0.0	60.291145	60.291145	37.0	128158.95	58555.492	312100.2	-45899.2	530177280.0	36.332565	6.66116	55.73204	5.244878	-136726.02	0.20000003	2.9802322e-08	0.2	0.2	0.0	27.218466	25.426128	266.1582	5.049631e-06	31.253242	14.369224	50.83599	2.192161	-58.093014	35.697746	2.229707	-123.390686	140765.88	22366.166	191664.61	108157.83	140823.95	22380.635	191755.22	108214.7	140823.95	22380.635	191755.22	108214.7	4357.7065	4381.0654	15415.604	1107.5956	20332276000.0	6534861000.0	36770066000.0	11710422000.0	620374700.0	654146560.0	2376408300.0	151371760.0
9	9999	104.64498853683472	37.6834	31.274525	111.16455	2.0761359	27.081081	2.6313472	0.0	2.6313472	2.6313472	10.0	81747.04	43296.316	225239.69	-43867.742	237997330.0	33.017406	7.8761115	74.30798	0.2661729	-87431.3	0.20000003	2.9802322e-08	0.2	0.2	0.0	20.825632	22.195383	236.41257	2.7091242e-05	0.18186946	1.5206233	3.9608517	-1.8542494	-28.742973	15.521495	-0.510865	-53.529343	94752.586	26058.445	120861.93	29050.338	94781.33	26071.541	120883.64	29051.176	94781.33	26071.541	120883.64	29051.176	3653.5342	1196.0706	7105.979	1998.9192	9663225000.0	4119738600.0	14612855000.0	843970800.0	332439600.0	116511250.0	689203200.0	84397080.0
10	10999	122.13427877426147	24.300945	29.323862	80.93251	2.1567175	21.434782	67.04754	0.0	67.04754	67.04754	41.0	76266.71	39050.57	181733.81	-37755.96	195633920.0	32.039307	10.40889	73.65987	2.4794025	-81843.77	0.20000003	2.9802322e-08	0.2	0.2	0.0	10.862204	11.302024	101.27742	9.152893e-06	33.77085	15.31037	54.693653	2.2473447	-67.27519	37.73017	2.2900777	-129.50822	92483.55	15826.571	131552.55	71311.44	92550.83	15840.291	131654.31	71380.44	92550.83	15840.291	131654.31	71380.44	2482.1367	2698.873	9984.594	690.9318	8816569000.0	3092802600.0	17332857000.0	5095167000.0	232421390.0	262244450.0	996921150.0	61798092.0
11	11999	139.5529568195343	68.292435	1.7388953	71.79986	64.627106	42.041668	71.39082	0.0	71.39082	71.39082	44.0	60938.246	31609.771	149568.17	-35754.137	119779220.0	31.63892	9.79474	60.39675	3.3067856	-65566.24	0.20000003	2.9802322e-08	0.2	0.2	0.0	9.301162	11.601894	124.97099	2.6235124e-05	35.77474	16.062128	56.516464	2.2945743	-55.739063	33.79342	2.3290443	-117.23315	78071.74	12754.595	111994.38	60344.055	78127.484	12765.19	112080.07	60403.066	78127.484	12765.19	112080.07	60403.066	2492.266	2459.2065	8593.278	634.3017	6266853400.0	2102186000.0	12561943000.0	3648530400.0	197885420.0	204587570.0	738444300.0	47167428.0
12	12999	156.94307374954224	27.254673	21.23248	77.906075	14.77292	29.484848	31.304663	0.0	31.304663	31.304663	39.0	53366.145	26219.904	121453.27	-35080.473	84447950.0	31.104744	10.5446415	65.838745	3.757576	-57384.746	0.20000003	2.9802322e-08	0.2	0.2	0.0	10.161239	14.200673	137.09482	5.3294934e-06	13.864033	7.0952497	26.653465	0.83847666	-38.778713	23.137085	0.87011534	-80.12099	64762.543	12914.597	98519.98	51783.5	64801.316	12930.101	98571.016	51814.766	64801.316	12930.101	98571.016	51814.766	2386.2004	1621.3141	5727.8584	813.66077	4366398500.0	1867645300.0	9716244000.0	2684770000.0	146153980.0	86601110.0	328083650.0	52296156.0
13	13999	174.32404589653015	48.258083	14.437146	99.53767	30.490345	57.764706	50.141357	0.0	50.141357	50.141357	61.0	48106.297	22531.773	106236.62	-33145.324	64782910.0	30.352869	10.604377	59.886944	2.2042377	-51662.29	0.20000003	2.9802322e-08	0.2	0.2	0.0	8.32108	11.55962	117.43794	2.8119248e-06	20.894037	10.722189	38.282104	0.78177345	-52.190426	29.213865	0.79257846	-105.29206	49156.652	14359.698	90075.59	35596.867	49208.844	14382.768	90157.445	35596.086	49208.844	14382.768	90157.445	35596.086	1331.73	945.1622	3755.6526	584.5624	2628374000.0	1701719000.0	8128365000.0	1267081300.0	59628920.0	32213188.0	141112720.0	25391146.0
14	14999	191.92666149139404	68.95971	15.5884075	108.66779	50.6481	75.92308	123.23288	0.0	123.23288	123.23288	122.0	43685.344	20094.076	98715.15	-28461.197	48154160.0	28.167715	10.597419	56.792053	2.8841794	-46745.47	0.20000003	2.9802322e-08	0.2	0.2	0.0	8.237746	11.616878	94.26053	7.952913e-06	42.45276	21.00514	73.530495	0.92567027	-82.547615	39.876625	0.9337257	-145.95503	28226.555	16465.572	81649.34	12484.932	28309.102	16497.516	81780.5	12484.005	28309.102	16497.516	81780.5	12484.005	408.10147	261.10938	1394.5548	237.47266	1073573250.0	1381333100.0	6688050000.0	155850380.0	11160704.0	9395232.0	52116850.0	4496880.5
15	15999	209.52827429771423	262.58038	140.08653	480.98483	124.46794	237.75	212.25273	0.0	212.25273	212.25273	169.0	38843.668	18435.008	87395.56	-23766.816	34556652.0	26.39876	10.135217	53.28901	1.1450202	-41517.375	0.20000003	2.9802322e-08	0.2	0.2	0.0	8.029179	11.1680975	102.66829	2.2790045e-05	65.26297	28.687912	101.80901	1.2534114	-93.32305	43.978886	1.2872982	-146.76015	32252.957	10407.68	77754.08	22934.346	32346.281	10424.154	77894.1	23039.436	32346.281	10424.154	77894.1	23039.436	567.1101	656.9123	3270.7673	190.91844	1154945000.0	959877800.0	6067492000.0	530815600.0	18229452.0	20530404.0	106979190.0	4599626.0
16	16999	226.88341808319092	185.60689	94.63985	407.27524	105.099724	151.42857	103.13613	0.0	103.13613	103.13613	74.0	35255.445	17130.105	79922.0	-22800.432	26421490.0	25.669123	11.245394	88.99462	-3.5599847	-37721.746	0.20000003	2.9802322e-08	0.2	0.2	0.0	8.136761	11.717546	107.97671	1.6643666e-05	44.793278	21.884192	74.0858	1.9685943	-75.376465	36.57238	2.172775	-125.19611	42301.03	11690.37	70576.125	26268.414	42376.41	11700.404	70691.28	26287.658	42376.41	11700.404	70691.28	26287.658	887.4096	999.23065	6586.522	269.32034	1932659700.0	1098243300.0	4997257700.0	691041000.0	38905520.0	52846540.0	433822720.0	7354157.5
17	17999	244.25363779067993	111.25695	14.156891	157.60487	103.27603	81.25	116.05286	0.0	116.05286	116.05286	84.0	33026.805	15734.718	75063.82	-18947.72	21805818.0	29.584393	13.356466	86.591225	-1.2932413	-35389.1	0.20000003	2.9802322e-08	0.2	0.2	0.0	7.708316	11.204068	106.9996	1.5087426e-07	47.921646	23.434515	78.70997	2.0530362	-84.78715	43.45248	2.1756673	-141.06549	36976.105	10924.113	64139.688	22665.766	37060.89	10941.5	64270.67	22686.139	37060.89	10941.5	64270.67	22686.139	664.8127	641.58484	4287.645	217.29633	1493226100.0	902538300.0	4130719200.0	514660860.0	23779260.0	22062622.0	183838990.0	5144335.0
18	18999	261.7355353832245	151.36365	26.452656	190.0269	110.72188	119.25	189.49936	0.0	189.49936	189.49936	158.0	32215.418	14484.569	69392.29	-17171.592	19474158.0	26.18151	11.243281	65.80908	-5.01167	-34457.18	0.20000003	2.9802322e-08	0.2	0.2	0.0	7.8448052	11.531299	132.60349	1.6424805e-05	61.26507	27.453497	95.183784	1.1336535	-56.949852	23.087309	1.3425072	-87.86865	41690.14	5657.285	66760.14	32380.957	41747.09	5668.792	66832.86	32391.787	41747.09	5668.792	66832.86	32391.787	995.5858	817.22064	4077.0588	453.30347	1774954800.0	539586400.0	4466631700.0	1049227900.0	40168572.0	29646442.0	166224100.0	17069974.0
19	19999	279.0598874092102	185.15129	22.860928	224.92212	152.37662	157.28572	198.24957	0.0	198.24957	198.24957	171.0	34157.117	14373.674	73110.94	-18371.07	20001218.0	28.117844	10.715342	57.29726	-3.5871344	-36327.297	0.20000003	2.9802322e-08	0.2	0.2	0.0	9.145219	12.354773	150.54984	8.009374e-08	66.72247	27.792574	97.93493	1.1169033	-128.43794	49.01053	1.2924447	-188.63777	45852.438	4600.834	70155.875	38600.047	45980.875	4623.083	70323.555	38634.0	45980.875	4623.083	70323.555	38634.0	554.3806	711.87885	4528.4707	242.62918	2135613800.0	482289060.0	4945402400.0	1492586000.0	24662474.0	29717464.0	205070480.0	10624297.0
20	20999	296.62271213531494	359.8147	84.37544	475.9267	277.94016	333.0	250.03705	0.0	250.03705	250.03705	223.0	36167.34	14283.553	74548.5	-19244.65	19792290.0	28.505484	8.704606	56.120117	0.3552792	-38304.062	0.20000003	2.9802322e-08	0.2	0.2	0.0	10.725573	13.208986	151.72371	1.0036165e-06	68.770966	28.456438	101.17262	1.1101533	-171.44539	65.34108	1.110813	-260.53345	47558.29	4393.236	73709.75	43188.99	47729.734	4430.2983	73970.28	43421.793	47729.734	4430.2983	73970.28	43421.793	450.3255	667.9212	4384.214	182.77988	2297755100.0	487074340.0	5471602700.0	1885452200.0	20736656.0	29035874.0	192213330.0	8015035.5
21	21999	315.9530522823334	784.51575	0.0	784.51575	784.51575	758.0	1015.50543	0.0	1015.50543	1015.50543	1000.0	34581.305	13307.887	73856.56	-19938.555	17021460.0	28.540787	10.555329	57.27671	-1.1285167	-36545.055	0.20000003	2.9802322e-08	0.2	0.2	0.0	10.947097	13.913109	175.83348	2.4586916e-07	102.26069	0.87941414	104.21147	98.270546	-257.9181	7.6510735	-231.50893	-271.1325	42780.86	2662.1958	63423.133	38574.945	43038.777	2658.6062	63661.664	38813.746	43038.777	2658.6062	63661.664	38813.746	167.17247	14.137631	266.8919	148.45563	1859404500.0	260136160.0	4052807200.0	1506506800.0	7230565.5	1197464.1	16990782.0	5831932.5
22	22999	333.6200501918793	785.8613	0.0	785.8613	785.8613	762.0	244.65576	0.0	244.65576	244.65576	275.0	30971.807	11858.88	65952.39	-20033.355	12450576.0	27.364742	10.506376	54.533905	-5.118038	-32694.848	0.20000003	2.9802322e-08	0.2	0.2	0.0	11.539012	14.739432	181.437	2.5702728e-05	60.09648	22.49737	86.02462	0.9307693	-105.12089	54.350212	0.93213445	-222.42137	41891.15	3068.349	56628.707	32311.477	41996.266	3046.1345	56839.43	32484.893	41996.266	3046.1345	56839.43	32484.893	704.7009	883.1356	4467.306	171.29375	1772965400.0	259132210.0	3230720800.0	1055268300.0	30536270.0	39643530.0	199568240.0	5709899.0
23	23999	350.96870851516724	270.09787	202.03148	534.36237	58.536648	294.8	60.08959	0.0	60.08959	60.08959	73.0	27571.46	10758.414	59584.12	-19939.473	8901120.0	26.98376	10.257572	53.783955	-0.66590786	-29069.17	0.20000003	2.9802322e-08	0.2	0.2	0.0	11.8654375	15.702865	191.72449	3.7407735e-06	25.92406	10.988252	43.179123	1.1463171	-98.26378	49.193195	1.266799	-179.30865	28158.648	7413.9175	47042.734	12389.889	28256.912	7458.351	47197.7	12388.727	28256.912	7458.351	47197.7	12388.727	403.59787	319.29526	1727.8708	199.07597	854079940.0	451331970.0	2227623000.0	153480540.0	9895251.0	4308217.5	30023380.0	5132761.5
24	24999	368.3520848751068	80.25891	49.69255	196.82698	39.644978	96.0	150.79689	0.0	150.79689	150.79689	181.0	24013.516	9581.319	51903.59	-19539.47	6323264.5	29.177208	8.590881	54.927414	-1.4108787	-25333.832	0.20000003	2.9802322e-08	0.2	0.2	0.0	12.475407	15.612934	205.20663	6.40098e-06	46.38006	20.73084	68.076	0.80932	-226.35306	101.06463	0.85644794	-378.7836	29171.777	8423.605	46808.44	14819.068	29398.129	8387.037	47186.637	15118.685	29398.129	8387.037	47186.637	15118.685	278.59348	546.7983	3747.4006	50.07394	934592400.0	462525280.0	2226578700.0	228574620.0	9500176.0	19777878.0	140430110.0	761066.4
