Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	5.356194257736206	-27.338823	26.886124	-3.8178897	-71.83286	80.25	937.85846	0.0	937.85846	937.85846	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.88142	39.497974	10.876185	-144.65662	-41.546932	34.106655	14.549747	-132.77438	0.16892701	0.36100048	1.7720551	-0.9403382	41.715866	34.100967	133.6289	-14.750885	42.588898	33.004166	133.6289	0.09586048	0.8345516	0.43374628	1.0923079	-1.0337925	2903.0894	3526.1853	17856.686	0.009189231	42.423016	33.391422	134.50917	0.0009189232
1	1999	11.608648300170898	-65.52234	107.431885	12.008381	-310.5375	207.625	937.85846	0.0	937.85846	937.85846	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.10312	37.856396	6.841149	-130.53026	-63.10496	35.123966	9.913611	-126.59293	0.1277751	0.31974703	1.3421358	-0.8868837	63.232735	35.115894	126.78928	-9.826115	63.509743	34.61239	126.78928	0.02060565	0.88295025	0.32863083	1.0823134	-0.9826115	5231.5044	4089.1372	16075.523	0.0004245928	63.365623	35.078487	126.98595	4.2459284e-05
2	2999	17.282835006713867	-390.4896	0.0	-390.4896	-390.4896	1000.0	937.44196	0.0	937.44196	937.44196	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.486233	35.78517	10.135478	-105.6277	-43.640213	31.432997	10.910221	-99.169044	0.15741616	0.34010538	1.5356193	-1.0214739	43.79763	31.426928	99.17824	-10.780376	44.23855	30.80317	99.17824	0.109312676	0.866193	0.36675897	1.1247228	-0.99193436	2905.8843	2966.0933	9836.322	0.011949261	44.07959	31.217466	99.4782	0.0011949261
3	3999	22.61591339111328	-54.080395	35.98013	-26.114645	-104.87756	88.0	928.5981	0.0	928.5981	928.5981	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.26096	39.466812	0.8667238	-128.9721	-51.43336	36.514053	2.0600832	-123.50539	0.12896642	0.32660708	1.7118573	-0.73731506	51.562325	36.51295	123.516655	-2.3900483	51.57393	36.496563	123.516655	0.07014287	0.9309929	0.2116386	1.1166828	-0.23900482	3991.8691	3937.5525	15256.364	0.004920022	51.449516	36.829918	123.52792	0.00049200223
4	4999	30.395994186401367	-160.96135	144.78775	-16.173592	-305.7491	513.0	932.88116	0.0	932.88116	932.88116	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-79.00858	29.581484	1.4513868	-133.0245	-69.150856	26.810404	3.8145888	-134.13548	0.14349574	0.34418097	1.5003397	-0.8106793	69.29436	26.810528	134.70662	-3.7957468	69.3508	26.664196	134.70662	0.018758573	0.9561292	0.19901289	1.0955307	-0.3795747	5520.5117	2883.3826	18145.875	0.00035188402	69.38372	26.945492	135.84001	3.5188405e-05
5	5999	35.65329027175903	-68.2756	101.63674	-7.948006	-331.5967	199.875	939.6222	0.0	939.6222	939.6222	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.612343	34.72253	1.6703411	-118.4811	-41.532955	27.157799	6.8350053	-108.77504	0.16986345	0.35229602	1.6748457	-1.1584648	41.702816	27.164946	109.03917	-6.907789	41.88279	26.886633	109.03917	0.07058367	0.90836746	0.2857687	1.1672558	-0.6907789	2477.0593	2470.4458	11889.541	0.0049820547	41.79312	27.266344	109.30394	0.0004982055
6	6999	40.90450382232666	-163.37564	113.75561	-49.62004	-277.13126	557.0	926.2729	0.0	926.2729	926.2729	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.994946	34.170418	2.962882	-100.98858	-39.842113	27.091463	5.1141815	-91.832794	0.15211046	0.33832508	1.4466971	-1.0104723	39.994217	27.098204	91.79433	-4.732905	40.19139	26.804892	91.79433	0.046475884	0.8951933	0.30584306	1.0776116	-0.47329047	2333.8506	2341.264	8426.198	0.0021600078	40.085506	27.169952	92.38563	0.00021600079
7	7999	46.14565682411194	-48.275436	42.569237	8.091781	-118.06631	100.666664	939.45087	0.0	939.45087	939.45087	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.821392	38.385723	11.163216	-126.13	-51.231396	34.55598	17.53857	-118.633934	0.16182412	0.34650645	1.821758	-1.1570269	51.39322	34.557304	118.83083	-17.17861	51.906612	33.78127	118.83083	0.12606652	0.8851022	0.35000357	1.1084422	-1.0221763	3835.4707	3664.4993	14120.767	0.01589277	51.810177	34.148697	119.02805	0.001589277
8	8999	52.48666596412659	-37.953392	26.148016	-14.682344	-74.477104	59.0	942.72473	0.0	942.72473	942.72473	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-73.703316	37.84269	7.6581216	-133.31209	-63.43106	32.475838	8.139122	-120.93546	0.15462317	0.34299675	2.0509467	-0.93589115	63.585682	32.473328	121.62492	-8.620469	63.828194	31.994032	121.62492	0.0994804	0.9248893	0.28409845	1.1461581	-0.86204684	5097.6567	3545.8567	14792.622	0.00989635	63.813427	32.31562	122.31831	0.000989635
9	9999	58.869919776916504	-61.539463	110.101685	14.587304	-368.34952	208.33333	944.5558	0.0	944.5558	944.5558	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.53926	39.87796	-0.38203612	-155.86946	-56.51325	34.80775	2.1527605	-153.03815	0.15598819	0.34741017	1.7126881	-1.0106788	56.66924	34.811028	153.40561	-1.6542451	56.681183	34.79156	153.40561	0.10591403	0.9369283	0.21323052	1.0875422	-0.16542453	4423.21	4490.223	23533.283	0.011217781	56.639732	35.101124	153.77397	0.0011217782
10	10999	64.07272624969482	-18.890604	19.941124	16.599583	-63.074986	81.083336	935.4795	0.0	935.4795	935.4795	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.02715	44.610218	12.849429	-145.81699	-51.030346	40.624157	20.772758	-137.30379	0.1617961	0.3597732	1.8127567	-0.81668246	51.192142	40.61678	137.5436	-20.48678	51.84878	39.775146	137.5436	0.08639086	0.84645706	0.39032042	1.1485535	-1.0113449	4270.3584	4776.9033	18918.24	0.0074633807	51.685333	40.16303	137.78381	0.0007463381
11	11999	69.45243835449219	-11.544332	18.361792	25.81533	-25.499062	52.833332	928.34784	0.0	928.34784	928.34784	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.254047	42.03322	16.138285	-147.6324	-40.815308	38.31675	20.38958	-149.66685	0.15243506	0.34213173	1.623574	-0.93864477	40.967743	38.332687	149.77121	-20.189266	42.49129	36.636604	149.77121	0.0081513245	0.7406953	0.5214119	1.1209984	-1.0291121	3147.7507	4173.22	22431.416	6.6444096e-05	42.216045	37.103718	150.06201	6.64441e-06
12	12999	74.64626836776733	-105.54323	110.72432	-13.148045	-321.402	248.42857	931.8205	0.0	931.8205	931.8205	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.18973	31.341194	2.5534818	-97.115746	-42.75349	25.160257	4.5909424	-86.38941	0.17873283	0.34552357	1.5711589	-0.7623625	42.932224	25.161053	87.093	-3.940418	43.03218	24.989716	87.093	0.006847467	0.918562	0.25741625	1.1039	-0.3940418	2476.2544	2153.461	7585.1904	4.6887802e-05	42.961708	25.390757	87.802315	4.6887803e-06
13	13999	79.83586835861206	-30.352585	25.50267	-8.516087	-66.12953	70.666664	940.8975	0.0	940.8975	940.8975	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.922398	37.06191	6.8313994	-103.83652	-37.358196	29.443357	8.848766	-90.61955	0.14665955	0.3430707	1.5152112	-1.0041509	37.504852	29.453672	90.178	-8.5729265	37.763103	29.121834	90.178	0.019925859	0.84854925	0.3482468	1.1417924	-0.85729265	2274.133	2485.2852	8132.0723	0.00039703987	37.51483	29.592031	90.901596	3.9703988e-05
