Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	6.569459915161133	-27.338823	26.886124	-3.8178897	-71.83286	80.25	956.39215	0.0	956.39215	956.39215	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-48.85361	18.22427	0.3748021	-77.5472	5.0726542	8.811197	28.935133	-21.140903	0.2275663	0.16650723	0.8104323	-0.25601628	-4.8450875	8.81394	21.347723	-28.858665	8.196181	5.829496	28.858665	0.009145417	-0.37195984	0.61957014	1.0462605	-1.0072646	101.16041	138.7628	832.8225	8.363866e-05	6.9150524	6.5092773	28.810892	8.363866e-06
1	1999	11.328322410583496	-65.52234	107.431885	12.008381	-310.5375	207.625	956.39215	0.0	956.39215	956.39215	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.64016	22.585388	1.807978	-87.056244	-1.2651662	15.374121	28.48905	-41.580948	0.23544182	0.19025354	1.2192605	-0.36809874	1.5006078	15.391707	42.143234	-28.383741	11.685418	10.129537	42.143234	0.0012551881	-0.039756633	0.7697167	1.0631173	-1.0107028	239.1565	344.9474	1776.0524	1.5754971e-06	10.843098	10.822833	42.79316	1.5754972e-07
2	2999	17.918550491333008	-390.4896	0.0	-390.4896	-390.4896	1000.0	958.2145	0.0	958.2145	958.2145	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.487988	16.201101	-0.635706	-85.47693	-3.6679535	8.49187	17.062262	-26.323463	0.23932385	0.18878947	1.1400096	-0.21321358	3.9072769	8.500097	26.423904	-16.514654	6.959773	6.2514014	26.423904	0.00082261255	0.24886882	0.5990035	1.0653639	-1.0075415	87.51847	135.48251	698.22266	6.766914e-07	5.7952566	6.913433	26.671734	6.766914e-08
3	3999	25.937567949295044	-54.080395	35.98013	-26.114645	-104.87756	88.0	957.2228	0.0	957.2228	957.2228	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.19211	21.46238	14.404825	-71.46533	8.18408	11.456246	47.069786	-11.34139	0.23606254	0.17830317	1.1015713	-0.3008569	-7.948018	11.459102	11.537204	-46.98547	10.050153	9.668321	46.98547	0.056252338	-0.429302	0.5783251	1.0231231	-1.0174366	194.482	368.78812	2207.6343	0.0031643254	8.820015	10.262586	46.9013	0.00031643253
4	4999	32.455026626586914	-160.96135	144.78775	-16.173592	-305.7491	513.0	956.218	0.0	956.218	956.218	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.627033	17.626606	0.29963052	-84.67444	1.5506299	15.43322	22.201439	-50.13774	0.24701458	0.18154815	1.0523914	-0.23458448	-1.3036156	15.44816	50.288956	-21.991709	11.09466	10.82837	50.288956	0.006106675	-0.32588813	0.7035865	1.079875	-1.013251	240.34508	516.14465	2528.979	3.7291484e-05	10.023506	11.500679	50.685318	3.7291481e-06
5	5999	66.22696375846863	-76.66983	136.60243	7.2373004	-348.88806	245.2	904.71185	0.0	904.71185	904.71185	1000.0	1.960266	1.3010787	11.094201	-4.1264405	0.40316635	-5.2980137	0.6864729	19.694506	-11.388877	-3.077457	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.7031312	0.53434426	7.689403	3.7252903e-09	-23.44196	15.05204	9.783894	-46.321003	53.237995	28.34037	98.67194	-12.354541	3.6103494	1.7405249	9.368151	-3.3041282	-49.62765	28.142345	15.620075	-96.84978	50.40939	26.716818	96.84978	0.01890992	-0.77250534	0.4224595	1.5028282	-1.0635544	3254.8953	2265.59	9379.879	0.00035758506	47.362476	26.098549	95.548485	3.5758505e-05
6	6999	97.68562126159668	-219.64777	168.18622	-51.46154	-387.83398	561.0	569.42474	0.0	569.42474	569.42474	1000.0	4.44735	2.2742758	19.200802	-7.8508267	0.7239923	-4.8552184	1.1143885	2.7047334	-14.353625	-5.683861	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6882499	0.5205933	5.8122587	4.7683716e-07	-16.037807	15.164144	18.922415	-47.331085	22.67294	18.687351	65.169075	-11.750964	6.466351	3.5544431	16.043482	-7.549804	-16.20659	18.17522	18.040558	-60.86454	19.202166	14.975615	60.86454	9.4100535e-05	-0.3784746	0.62953466	1.743541	-1.1048108	592.9922	776.90393	3704.4924	8.85491e-09	15.665817	13.767614	58.472424	8.85491e-10
7	7999	130.37854719161987	-389.5555	0.0	-389.5555	-389.5555	1000.0	373.0471	0.0	373.0471	373.0471	1000.0	6.5589776	2.883565	25.29893	-9.116903	1.0025527	-4.3703384	1.4564327	5.271797	-14.355511	-7.897255	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6929455	0.5234075	4.7952585	8.940697e-07	-32.407547	15.639002	6.9115562	-62.76796	34.7599	24.517115	95.65787	-22.291206	7.536684	3.801335	19.27789	-6.7198153	-27.223215	24.3068	28.545614	-93.19907	30.888819	19.437204	93.19907	0.16184439	-0.5055813	0.6546615	2.1236286	-1.15173	1331.924	1549.1936	8686.067	0.026193604	26.499924	18.452372	92.22758	0.0022419882
8	8999	164.62386107444763	-126.09799	151.04678	-20.110292	-386.6837	324.5	341.57083	0.0	341.57083	341.57083	1000.0	8.32081	3.1234593	30.176443	-10.646358	1.2008054	-4.1042557	1.5922996	5.1019387	-13.307883	-9.7109785	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6950222	0.5255766	4.993708	4.4703484e-07	-20.713867	22.2217	29.113125	-52.340225	41.754448	20.11077	89.37291	-12.584696	9.619372	3.897501	23.462048	-7.231941	-32.135075	20.200254	24.352177	-82.29822	33.668106	17.526321	82.29822	0.01427283	-0.6068277	0.5237911	2.3117318	-1.443346	1440.7133	1196.4109	6772.9966	0.00020371369	27.74433	15.912054	82.43738	2.037137e-05
9	9999	198.62695121765137	-21.097944	25.705774	10.05832	-88.29274	81.36364	342.87915	0.0	342.87915	342.87915	1000.0	9.714298	3.3546379	31.970137	-11.858787	1.57594	-4.004759	1.63183	6.6335773	-14.686892	-11.089101	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.69117874	0.52351415	5.0434833	2.9802322e-08	-33.773167	15.753684	6.945072	-68.113556	26.028788	23.91312	63.906353	-22.02099	10.149206	3.7739878	26.85117	-3.451809	-15.879581	23.502293	36.59831	-59.74815	24.323395	14.590795	59.74815	0.049207427	-0.13880347	0.9096374	2.6657097	-1.1718831	804.5188	731.2148	3569.8416	0.002421371	21.593018	14.811095	84.14476	0.00024213709
