Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	5.045925140380859	-27.338823	26.886124	-3.8178897	-71.83286	80.25	-20.387695	0.0	-20.387695	-20.387695	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-76.40121	36.442284	4.3737855	-114.58431	-67.36948	34.266556	6.565284	-119.13908	0.15426195	0.33864915	1.5702819	-1.027179	67.523735	34.274673	119.97806	-6.67712	67.67304	33.97892	119.97806	0.012782982	0.9097363	0.28534177	1.0800362	-0.66771203	5734.208	3698.353	14394.733	0.00016340462	67.63412	34.3551	120.82294	1.6340462e-05
1	1999	10.51955246925354	-65.52234	107.431885	12.008381	-310.5375	207.625	-16.64089	0.0	-16.64089	-16.64089	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.45028	34.60599	-0.041063946	-119.932594	-59.57328	31.332031	4.297309	-111.98657	0.13649957	0.33273202	1.416725	-0.77965885	59.70978	31.342848	111.939224	-4.191112	59.766407	31.234732	111.939224	0.0040403255	0.9408126	0.2234259	1.069506	-0.4191112	4547.6313	3403.8032	12530.39	1.6324231e-05	59.75592	31.516775	112.53811	1.632423e-06
2	2999	16.969543933868408	-390.4896	0.0	-390.4896	-390.4896	1000.0	-957.84955	0.0	-957.84955	-957.84955	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-75.9436	38.20552	21.751312	-131.12746	-66.28789	35.746532	19.171766	-122.54804	0.13230915	0.32424524	1.5602843	-0.91544497	66.420204	35.754433	122.97564	-18.994827	67.3888	33.893536	122.97564	0.11176324	0.85472906	0.42041883	1.1137418	-1.0470415	5690.023	3707.946	15123.008	0.012491022	67.284096	34.34512	123.63058	0.0012491022
3	3999	20.93301248550415	-54.080395	35.98013	-26.114645	-104.87756	88.0	-19.455687	0.0	-19.455687	-19.455687	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.760155	39.458958	0.8667238	-128.9721	-51.947765	36.4592	2.0600832	-123.50539	0.13013321	0.327226	1.4457009	-0.73731506	52.077896	36.456795	123.516655	-2.3900483	52.08964	36.440002	123.516655	0.07014287	0.9320702	0.20848517	1.0854268	-0.23900482	4041.2053	3938.6304	15256.364	0.004920022	51.96232	36.780853	123.52792	0.00049200223
4	4999	25.32274293899536	-160.96135	144.78775	-16.173592	-305.7491	513.0	-133.97766	0.0	-133.97766	-133.97766	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.174995	32.317898	1.279645	-101.770325	-41.62134	26.76139	3.1765742	-93.52481	0.14958148	0.34211275	1.3949211	-0.82722116	41.77092	26.77142	93.76474	-2.7860844	41.802643	26.721857	93.76474	0.0007615801	0.906334	0.25586	1.1282939	-0.27860844	2461.5188	2308.5637	8791.826	5.800042e-07	41.66999	27.138468	94.38133	5.8000424e-08
5	5999	61.75350284576416	-79.21182	104.45601	-7.197467	-347.20816	214.375	3.3526971	0.0	3.3526971	3.3526971	66.0	1.8035352	1.4216527	12.027068	-5.949044	0.5052771	-5.173384	0.88762134	28.254957	-11.577904	-2.8980603	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.7116884	0.5470676	19.785881	7.301569e-07	-24.320698	16.934273	18.020075	-57.7874	37.569683	26.21911	82.743355	-3.0333428	3.3827093	1.9856513	9.323517	-3.0281796	-34.186974	26.13673	7.9696813	-79.19799	34.54814	25.657433	79.19799	0.08462107	-0.75602925	0.3451293	0.79696816	-1.1470823	1851.8778	1964.0634	6272.3213	0.007160725	31.850523	25.16687	76.926094	0.0007160725
6	6999	99.57176113128662	-30.505638	0.0	-30.505638	-30.505638	168.0	-16.796621	0.0	-16.796621	-16.796621	207.0	4.579238	2.512056	18.631157	-9.352505	1.1250669	-4.839454	1.1179885	2.792112	-12.543788	-5.7874904	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6891305	0.52207816	4.595745	2.9802322e-08	-27.364405	13.413122	9.433765	-56.380013	49.698544	22.131226	101.23905	-1.3649122	6.277977	2.387165	18.457756	-0.93966806	-43.420567	21.59915	9.6144	-94.62526	43.772675	20.876347	94.62526	0.031993125	-0.79259664	0.2911598	0.96143997	-1.0370855	2351.869	1785.3591	8953.939	0.00102356	38.69712	19.732248	89.57677	0.000102355996
7	7999	139.1725640296936	-75.43243	128.52054	2.5646772	-331.88913	291.6	-201.23647	0.0	-201.23647	-201.23647	1000.0	7.288989	3.1421597	24.129883	-10.765903	1.3995826	-4.36816	1.3846467	4.9335246	-14.966898	-8.599593	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6576799	0.4985275	4.778776	4.4703484e-07	-31.600882	10.143969	-1.3796841	-57.753098	40.753365	17.292309	74.037865	-2.8421485	8.314648	3.2820663	17.708763	-3.4021702	-32.438713	17.467627	13.576566	-67.11424	33.088345	16.203382	67.11424	0.012128314	-0.6874869	0.36229205	1.3576566	-1.1420213	1357.3881	1023.78937	4504.3213	0.000147096	27.271059	15.147697	62.40744	1.4709599e-05
8	8999	177.58283114433289	-105.248535	97.29811	-7.9504204	-202.54665	559.0	-160.76538	0.0	-160.76538	-160.76538	1000.0	9.844654	3.3957276	27.68501	-10.696661	1.4885567	-4.047534	1.5013036	4.50447	-14.07146	-11.219293	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.6347222	0.4823218	4.42373	8.34465e-07	-11.679603	11.764611	10.929053	-40.52933	47.482594	18.048042	76.97766	-6.2539263	12.001006	3.78071	27.515245	0.5046283	-35.481586	18.277042	15.98345	-67.423996	36.676994	15.741394	67.423996	0.037184898	-0.6277383	0.44061387	1.5983449	-0.98508704	1592.9934	1074.1259	4545.995	0.0013827166	28.754648	14.211048	59.301464	8.217477e-05
9	9999	213.58898615837097	-92.48412	40.48176	-52.002365	-132.96588	586.0	22.242126	0.0	22.242126	22.242126	77.0	12.212657	3.4908187	30.890274	-12.088282	1.5238477	-3.8552032	1.5797656	6.6958475	-15.195782	-13.611296	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.62555575	0.47720003	4.1262674	5.9604645e-08	-17.183512	8.3299055	3.0213392	-36.71786	29.616129	17.255234	61.278107	-3.559167	14.044678	3.2006373	23.616657	2.618586	-15.571452	17.18463	21.115229	-52.88646	19.902363	11.90284	52.88646	0.0076026306	-0.22976954	0.7015763	2.111523	-0.9374919	537.7816	549.57794	2796.9778	5.7799996e-05	14.288195	10.140089	48.707493	5.78e-06
