Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	2.168657064437866	22.293045	23.317293	132.62253	5.2394886	24.625	15.577931	0.0	15.577931	15.577931	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.248525	6.301444	33.084404	-1.539556	10.471027	8.403633	43.3776	-0.73033625	-0.077250406	0.06349131	0.12130771	-0.31568396	-10.548278	8.382297	0.45234486	-43.38335	10.552024	8.377582	43.38335	0.00047008958	-0.6971014	0.3550733	0.045234486	-1.0209751	181.52907	260.77982	1882.1152	2.2098422e-07	9.706792	9.033568	43.389103	2.209842e-08
1	1999	3.9200499057769775	20.814556	20.167421	124.153015	5.428253	23.5	10.593868	0.0	10.593868	10.593868	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.219179	8.07154	40.296368	-2.6080492	11.800287	10.697863	50.342953	-0.9507959	-0.07417378	0.073005624	0.23478313	-0.33060682	-11.874461	10.686339	0.86159503	-50.374863	11.88731	10.672045	50.374863	0.05522541	-0.70093787	0.34907594	0.0861595	-1.0227791	255.20067	432.58167	2537.6267	0.003049846	11.008388	11.333041	50.40679	0.0003049846
2	2999	5.660825967788696	17.460537	16.582548	105.42657	5.3510084	20.979591	75.99108	0.0	75.99108	75.99108	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.396255	9.818676	58.248875	-6.0058413	11.462274	12.979755	76.84411	-3.521652	-0.08137572	0.06980122	0.14033723	-0.3332666	-11.543649	12.965834	3.4145644	-76.85876	11.656381	12.86458	76.85876	0.012836258	-0.65823674	0.3871634	0.34145644	-1.0171032	301.36868	792.4332	5907.269	0.00016476952	10.803176	13.398287	76.87341	1.6476952e-05
3	3999	7.352817535400391	17.077888	8.235182	38.263966	5.8786683	22.044445	11.042323	0.0	11.042323	11.042323	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.322175	12.816342	73.32146	-1.8612349	11.844724	16.005806	93.63833	-1.1304456	-0.08348544	0.070355885	0.16729549	-0.35946873	-11.92821	15.998501	1.0955442	-93.650185	11.940649	15.989218	93.650185	0.009379566	-0.6598618	0.36336622	0.10955442	-1.019262	398.2342	1317.7692	8770.357	8.797626e-05	11.014673	16.470224	93.66205	8.797626e-06
4	4999	9.053095817565918	22.184013	22.71988	109.465385	6.3513336	23.47619	5.8995895	0.0	5.8995895	5.8995895	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.77499	8.959265	53.39234	-1.4858954	11.009484	11.627155	69.83016	-0.8970304	-0.082059	0.069611676	0.14194924	-0.3427323	-11.091544	11.609099	0.7253928	-69.85601	11.094883	11.605908	69.85601	0.0019858212	-0.671407	0.35735452	0.07253928	-1.019298	257.79355	636.2305	4879.8623	3.9434863e-06	10.171902	12.177263	69.881874	3.943486e-07
5	5999	36.304858684539795	53.630413	22.018799	105.66426	6.6898766	38.03846	44.166527	0.0	44.166527	44.166527	26.0	3.5494375	2.1778154	15.852874	-1.8173789	0.23610619	-1.4005109	1.1547542	5.758708	-8.685887	-4.1051025	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.80804205	0.5878408	4.883098	7.227063e-07	28.874168	13.72418	58.549633	1.6419022	32.23899	16.042912	69.68687	1.6419022	10.427763	2.4871564	16.491846	4.9774413	-21.81123	17.945978	12.735849	-62.45672	23.457396	15.733355	62.45672	0.0012800988	-0.47544023	0.4887383	1.273585	-0.89697325	797.78784	847.7026	3900.8418	1.638653e-06	17.989761	14.340121	55.976715	1.2012315e-07
6	6999	64.33244800567627	111.83453	52.074722	208.22453	42.770653	57.52941	150.71758	0.0	150.71758	150.71758	75.0	10.098883	4.454829	26.5888	-3.0874755	1.2840788	-0.1689276	1.8051862	9.585623	-10.400359	-11.088629	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.97896385	0.6339536	4.2224884	3.874302e-06	68.183846	29.938206	116.55024	2.7530773	69.55602	30.51693	117.012955	2.7530773	21.041578	2.5274956	27.517738	13.880779	-48.514435	31.623468	22.528471	-102.435356	50.82108	27.7653	102.435356	0.20918441	-0.50932443	0.5792178	2.2528472	-0.8754189	3353.6943	2819.646	10493.002	0.043758113	38.76503	23.811092	89.67385	0.001687822
7	7999	92.22702240943909	188.4632	11.031566	212.59561	179.5486	87.916664	198.76126	0.0	198.76126	198.76126	89.0	18.578022	6.7071767	41.140537	-6.692226	3.3706937	0.58534706	2.1012733	10.476845	-10.659444	-20.115955	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.1007361	0.68427074	4.7715907	4.142523e-06	89.21206	36.24396	133.77605	2.9466856	89.77072	38.278915	137.78969	2.9466856	32.64335	3.6547666	41.363808	22.450153	-57.12737	40.00824	27.677883	-113.33579	60.69478	34.35608	113.33579	0.02647313	-0.4061314	0.6718491	2.7677884	-0.83279043	4864.196	3877.406	12845.002	0.0007008266	44.417175	27.724028	93.799286	1.9551135e-05
8	8999	120.16346979141235	188.95372	12.526858	213.5928	176.8089	85.90909	197.89262	0.0	197.89262	197.89262	88.0	28.268833	8.366638	54.15595	-10.036421	6.322797	0.8410749	2.3083715	12.098091	-10.962341	-30.248402	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.1049066	0.7309785	6.463596	1.5795231e-06	88.35931	36.52978	131.35783	2.7330456	87.40533	38.47945	138.71817	2.7330456	43.17797	5.817471	54.296753	23.596893	-44.227352	39.231495	27.369253	-101.38864	50.343735	30.994787	101.38864	0.05348044	-0.23660338	0.7021227	2.7369254	-0.74744856	3495.1687	3100.0654	10279.657	0.0028601573	33.04586	22.509008	75.78279	5.4807482e-05
9	9999	148.33893203735352	210.46703	12.125801	228.30627	186.2414	93.27273	196.88852	0.0	196.88852	196.88852	93.0	37.902782	10.130137	72.0442	-17.41598	8.297287	0.8480582	2.3888655	14.525829	-10.566634	-40.09116	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.0704143	0.74342406	5.364096	4.5895576e-06	90.76143	37.41658	134.28545	2.6049109	90.16183	39.130333	140.93323	2.6049109	50.41731	11.318485	75.19797	-2.8234434	-39.744522	35.894756	19.883501	-96.58065	44.50772	29.784615	96.58065	0.04138343	-0.24848364	0.49403304	1.7365612	-0.68910617	2868.0603	2719.9128	9327.822	0.0017125885	25.00189	19.557142	66.413055	9.90794e-05
