Epoch	TotalEnvInteracts	Time	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	LossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
0	999	1.7571077346801758	17.805092	18.830421	116.31808	4.1791897	20.244898	15.211462	0.0	15.211462	15.211462	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3388443	6.663066	38.634113	-2.8871653	8.524761	8.170532	48.535164	-0.8958133	0.020464633	0.20484304	0.9898787	-0.5116168	-8.504295	8.129584	0.68858093	-48.50791	8.511566	8.121972	48.50791	0.0001473061	-0.607416	0.35575724	0.068858095	-1.0265052	138.41318	289.02176	2353.0176	2.1699085e-08	7.3743587	8.663238	48.48068	2.1699085e-09
1	1999	3.467780113220215	17.651352	18.217997	116.31808	4.1791897	20.0	15.211462	0.0	15.211462	15.211462	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.910364	12.674937	58.21284	-1.4719443	13.388344	15.978729	72.98529	-1.0055993	-0.0027694388	0.19679053	0.85960317	-0.5937648	-13.391112	15.91608	0.96887517	-73.018166	13.399716	15.908839	73.018166	0.011786406	-0.65481865	0.3610136	0.096887514	-1.0313661	432.6436	972.3306	5331.653	0.00013891936	12.419249	16.418154	73.05106	1.3891937e-05
2	2999	5.175537586212158	14.312927	9.851372	60.09726	4.4340734	19.211538	14.179233	0.0	14.179233	14.179233	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.691361	8.872643	40.37658	-1.1600287	11.582885	11.304089	49.237614	-1.5618551	0.014014489	0.17808674	0.79372823	-0.41851902	-11.5688715	11.278028	1.5101098	-49.24788	11.582451	11.26408	49.24788	0.0036997846	-0.6611725	0.35885492	0.15101099	-1.0241808	261.03268	457.85092	2425.3538	1.3688407e-05	10.607238	11.868051	49.258152	1.3688407e-06
3	3999	6.894312381744385	17.543024	11.5968685	55.88636	4.821474	21.73913	15.235069	0.0	15.235069	15.235069	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3728356	8.29555	55.499645	-1.2615305	8.599229	10.423447	70.26553	-0.5839567	-0.010715322	0.16777639	0.7403084	-0.49515897	-8.609944	10.398187	0.6560875	-70.31199	8.614313	10.3945675	70.31199	0.010666548	-0.5961552	0.35239238	0.065608755	-1.0212151	182.25343	602.69275	4943.776	0.00011377525	7.44176	10.860306	70.35848	1.1377525e-05
4	4999	8.626765489578247	19.482939	22.068974	140.57355	5.64561	23.452381	15.456269	0.0	15.456269	15.456269	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9369516	5.2687497	25.899164	-2.2096133	8.194176	6.466375	29.774874	-1.6860344	0.0023351125	0.19026738	0.76826936	-0.43108243	-8.191839	6.444244	1.6666322	-29.73505	8.211809	6.4187775	29.73505	0.0014658107	-0.6264307	0.36108923	0.16666321	-1.0418873	108.63452	149.25114	884.1732	2.1486012e-06	7.15065	7.0350895	29.69528	2.1486011e-07
5	5999	24.3033766746521	49.323193	30.59487	170.17807	3.916427	34.344826	41.421543	0.0	41.421543	41.421543	24.0	3.362301	2.2405667	15.736458	-1.9778738	0.27795073	-1.3426665	1.1860083	4.307438	-8.432331	-3.9317324	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.8272034	0.60069644	4.2093215	8.34465e-06	27.399479	13.231869	52.98796	1.9878614	30.206171	14.60617	59.171036	1.9878614	10.7853155	2.0838575	16.054115	6.3437767	-19.420856	15.878	11.952418	-51.89376	20.994375	13.730141	51.89376	0.08624201	-0.4534984	0.47079405	1.1952418	-0.88209987	629.2806	633.21326	2692.9624	0.007437685	15.394979	12.099514	45.511494	0.0006772049
6	6999	40.89247679710388	54.063656	12.61697	101.111145	39.028687	31.516129	111.07063	0.0	111.07063	111.07063	63.0	9.70463	4.2693267	25.41852	-3.9013157	2.063856	-0.32496655	1.7078773	7.827333	-8.923643	-10.681553	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.94576	0.6205295	3.8804357	1.7464161e-05	46.211163	25.03638	114.70084	1.8697193	51.573013	28.190418	129.83252	1.8697193	17.993515	1.8145131	25.030476	13.337526	-33.579502	28.159437	15.906114	-113.946915	35.904278	25.128056	113.946915	0.011951014	-0.42300576	0.5537931	1.5906113	-0.88760656	1920.5366	2322.6025	12983.9	0.00014282674	26.375896	21.245588	101.14004	8.319024e-06
7	7999	57.82400059700012	164.14417	40.145298	196.60034	80.03793	82.666664	204.2713	0.0	204.2713	204.2713	106.0	16.96923	5.7538614	33.926647	-5.3128366	4.408956	0.09791319	1.822121	8.723303	-8.767757	-18.338669	0.20000003	2.9802322e-08	0.2	0.2	0.0	0.96330893	0.6524449	5.0756025	6.069988e-05	82.309135	34.866436	126.00461	2.4251885	91.03894	38.545414	139.15561	2.4251885	26.37139	1.8018849	33.245613	21.978	-64.66754	37.89904	24.064688	-114.26889	66.724464	34.147846	114.26889	0.14172374	-0.5362292	0.55737907	2.4064689	-0.8314936	5618.2295	4074.0703	13057.38	0.020085616	50.644505	28.057268	94.943504	0.00079402694
8	8999	74.85084652900696	201.67397	17.966246	239.64136	176.82912	99.1	216.24207	0.0	216.24207	216.24207	110.0	24.815165	7.402136	43.4994	-9.884163	7.659204	0.5134609	2.0300837	9.099283	-9.169395	-26.588984	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.0209739	0.6816315	4.75239	2.682209e-05	87.19777	36.521206	136.75066	2.4960744	94.57697	39.8965	147.14453	2.4960744	34.469425	2.3734145	40.32671	26.68673	-60.107544	38.94219	30.164522	-110.64142	63.33994	33.42848	110.64142	0.034017175	-0.42655036	0.65403175	3.0164523	-0.77710134	5129.411	3843.0938	12241.523	0.0011571682	45.15578	26.008059	90.98984	3.5785488e-05
9	9999	91.93842244148254	214.76704	22.738588	274.25165	188.40425	101.5	243.41785	0.0	243.41785	243.41785	108.0	33.17228	8.893733	60.581135	-12.051374	11.315477	0.6913262	2.1715517	10.78166	-8.946411	-35.25372	0.20000003	2.9802322e-08	0.2	0.2	0.0	1.0245769	0.7013086	4.5159054	8.34465e-07	101.227005	41.599827	147.87149	2.6561527	106.607086	44.874683	160.19167	2.6561527	46.945297	6.1023083	59.19124	21.746174	-59.66179	45.920963	31.500515	-115.60571	65.44232	37.223186	115.60571	0.0013370684	-0.30510104	0.7104446	3.1500516	-0.7818813	5668.2637	4460.055	13364.682	1.7877519e-06	44.50777	27.701696	99.22824	3.202195e-08
